ID,タイトル,勤務地,求人概要,必須要件,ポジション（職種）,年収帯(低),年収帯(高),企業名
24a14cc6-d57a-40cf-b480-02d3985688bb,【未経験歓迎/高収入可能】マイホームのお悩みを解決する営業,"北海道, 宮城県, 東京都, 千葉県, 神奈川県, 大阪府, 兵庫県, 愛知県, 静岡県, 茨城県, 岡山県, 愛媛県, 新潟県, 群馬県, 石川県",-,,インサイドセールス,300,800,三和ペイント株式会社
a245654b-71be-4c4d-b342-9e9f046946a6,※東京【マーケティング部営業職】未経験歓迎／不動産×ITで業界をリードする成長企業／2週間で内定が出ます,東京都,"「世の中の遊休不動産を、活躍する不動産に」をミッションに、「不動産×IT」という強みを活かして、オーナー様が眠らせている不動産の収益化を行なっています。
今後は主力の駐車場事業のほか、空き家問題や屋外広告、空いた会議室にもITを活用したサービスにも注力していく予定。
こうした、業界ではまだ新しいITを取り入れることで、これからの時代に通用するプロのビジネスパーソンを輩出し、社員の成長と共に会...",,フィールドセールス,,,株式会社アズーム
f8ab9c3a-d708-499e-84ca-3f3662270779,【経営戦略コンサルタント】顧客の営業戦略立案・実行・仕組み化を支援/充実した研修プログラムで営業未経験からコンサルタントに！/年休120日以上/インセンティブ毎月支給！,東京都,増員募集 / 更なる組織強化,,マーケティング,,,株式会社アイドマ・ホールディングス
236f815b-08d3-4b1c-97a3-26278a94ba64,【コンサル未経験歓迎｜ITコンサルタント】 上場準備中のコンサルティングファーム｜SOあり・住宅手当｜副業OK｜転勤なし,東京都,増員募集 / 更なる組織強化,,コンサルタント,400,1500,株式会社WorkX
f1257dfd-4a77-4ef7-b8f8-fb6280b27ae8,★事業拡大中【エンタープライズ部/ラージエンタープライズセールス】より良い世界を志す人の「未来へつながる時を生む」|賞与年2回|土日祝休み|年間休日120日,東京都,"株式会社TOKIUMは、より良い世界を志す人の「未来へつながる時を生む」をTOKIUMの志に掲げ、法人支出管理の領域でサービスを提供しています。
現在は、法人の中でも特にアナログな作業の代表例である、経費精算や支払請求書に着目し、経費精算・請求書の業務負荷を削減するクラウド型ソフトウェアを展開しています。
▼スマホでペーパーレス化ができる経費精算クラウド「TOKIUM経費精算」
　 http...",,フィールドセールス,500,1000,株式会社TOKIUM
2211e3eb-d3b9-46f4-a28c-ac2e0784ffd4,【サービスディレクター/責任者候補】メディア事業部|医療×IT課題解決|土日祝休み|東証グロース市場上場,東京都,・薬局・医療向けソリューションの提供,,マーケティング,480,720,株式会社くすりの窓口
9774f4c8-991c-4504-9820-cfd616e56095,経験者採用【学歴不問/経験者採用】自動車オークションの採用担当（人事担当）/管理職候補/資格取得支援・手当あり/年間約6万台の流通実績/年間休日115日,大阪府,"自動車関連事業者様へのフランチャイズ事業の展開
オートオークション出品代行事業
車両販売ビジネス支援事業
リースアップ車両やレンタアップ車両などの2次利用売却提案事業",,採用,457,511,株式会社ジェイボーイ
563023d3-c6fd-48d2-b1b7-d4372d5133bf,※経験者採用【マーケティングマネージャー】〜年間休日120日以上/土日祝休み/月平均残業30時間〜,東京都,X Mileは最もIT化が遅れている50兆円の超巨大産業、ノンデスク産業のDXに取り組むスタートアップです。 これから先、10年かけて、テクノロジーを活用してノンデスク産業における問題を解決することをビジョンとして掲げています。,,CMO,600,900,XMile株式会社
b6cb1093-8671-43a3-a1f2-1cf76f102e41,沖縄採用【学歴不問/未経験OK】レンタカー事業の自動車整備士/福利厚生充実//地元密着×成長企業/年間休日115日,沖縄県,"企業向けトラック・商用車・乗用車のレンタル及びリース
自動車売却支援事業・買い取り事業
自動車関連部品の取り付け及び販売
自動車アフターマーケット事業",,その他,300,448,株式会社ソニックオートモービル
9c3b9369-45b4-41ef-9fcf-1e4291c815a2,【営業事務】未経験からIT・HR業界へ！インバウンド×飲食・ホテル専門の採用DXを支える営業アシスタント／年4回査定で早期キャリアアップ／土日祝休み・残業少なめ／充実のオンボーディング研修あり,"北海道, 東京都, 大阪府, 愛知県, 福岡県",-,,営業事務,,,株式会社クオレガ
19da8835-b615-4c9a-a4e3-88ffa812c0ca,【ルート営業】食品・飲料の総合商社／賞与4ヶ月／中部エリア中心・転勤なし／年休121日／／研修充実・OJT完備／創業300年の安定基盤,愛知県,増員募集 / 更なる組織強化,,セールス,350,400,国分中部株式会社
fca1a6e5-cb24-4e8c-9c5e-e51d3c384ed8,※東京【新規サービス企画・アライアンス推進】東証プライム市場上場の大手総合人材会社〜年間休日121日以上/土日祝休み/リモート可/月残業時間約30h〜,東京都,人材紹介サービス、求人メディアの運営、転職・就職支援、採用・経営支援、副業・兼業・フリーランス支援サービスの提供,,営業,650,964,パーソルキャリア株式会社
b9d6a58b-5eb1-4d99-b2d5-6cca43e72b39,【学歴不問/未経験OK】住宅総合支援商社のサッシ監督職/反響営業フォロー担当/残業少なめ/賞与年3回/Uターン＆Iターン/地元で安定して働きたい方歓迎/マイカー通勤OK,福岡県,"医療と同じように「家づくり」も実際に現場に伺って施工を行う「地場産業」です。
インターネットの普及、全国大手資本のリフォームへの参入が進み、
当業界は今、大きな岐路に立たされていると強く危機感を抱いております。
我々は皆様と共に、地域生活者から安心してご用命頂けるプロである為に、日々業務の改善に努め
これまでになかった素晴らしいサービスを一つ一つ実現していきます。
私達は、少子高齢化・人口減...",,その他,,,株式会社デンヒチ
c53e03d5-2083-4fd9-900b-fa4d826f2cf8,【コンサルティングデータサイエンティスト】新規事業の中枢メンバー/コンサルティング能力・年収アップ/賞与年4回/転勤なし,東京都,センサ、測定器、画像処理機器、制御・計測機器、研究・開発用 解析機器、ビジネス情報機器,,データサイエンティスト,1100,2000,株式会社キーエンス
a7a3e8a4-8705-4154-8e67-434a8ac34873,総合職/未経験者採用【ホワイト企業認定/飛び込み・テレアポ一切無し】資産運用のコンサルティング営業（法人営業）/不動産×資産運用/ 完全反響営業/年功序列なし/年収UPが叶う/賞与＋インセンティブあり,"東京都, 大阪府","不動産・建築領域等を活用した資産価値共創事業
資産形成に関するプランニング及びコンサルティング
不動産・金融に関する市場調査及び情報提供
不動産の管理・賃貸及び売買
プロパティマネジメント業務及びアセットマネジメント業務
宅地造成等不動産事業用地の開発
建築物の設計及び工事監理
建築工事業・塗装工事業・電気工事業・管工事業その他建築業
建物のリフォーム・リノベーション
ホテル等商業施設及び介...",,フィールドセールス,,,大和財託株式会社
170c8738-6820-4ba6-91a7-09f408ff2db9,"【学歴不問・職種経験不問】建設・不動産業界専門のキャリアコンサルタント！未経験から圧倒的に成長できる独自の研修制度あり！／青天井のインセンティブで年収UPを実現！新卒3年目で年収1,000万円も！",東京都,-,,キャリアアドバイザー,380,600,株式会社ブリッジワン
c96fc0c6-605f-4808-a9d1-e25bbd682b7c,★事業立ち上げメンバーの採用【ハイクラス人材のキャリアコンサルタント】平均年齢は26歳｜年功序列なし｜年間休日120日｜福利厚生充実◎,東京都,"ウェルフェアステーション事業
不動産仲介・オフィスコンサルティング事業",新卒や第二新卒の方向けには、マナー研修やコミュニケーション研修、意識改革に関する研修などを実施しています。,キャリアアドバイザー,,,株式会社DYM
b55e4cd0-89ed-43ac-85e7-9c0a147d7dff,【ECギフトのSaaSプロダクト/マーケティング】第二新卒歓迎/エンタープライズ向け/世界24拠点/立ち上げフェーズにJoin/ARR1000%成長！,東京都,"相手の住所を知らなくても贈れる「eギフト機能」を
自社ECサイトにかんたんに導入できるAnyGift
ECサイトに「eギフト/ソーシャルギフト機能」をタグ一行埋め込むだけで実現。ギフトの需要を取り込みさらなる売上向上と共に、eギフト機能を使った新しい集客を行うことができます。
5,000商品から選べるカード型の引出物
AnyGift Wedding
「カスタマイズ可能」「後払い決済対応」のカ...",,CMO,500,900,AnyReach株式会社
